Sample,X(ms) [09.03.2026 23:32:18 281 UTC],"SP X_2[%QD48]","SP Y_2[%QD52]","SP Z_2[%QD56]","SP X_1[%QD36]","SP Y_1[%QD40]","SP Z_1[%QD44]","Box Weight[%ID32]"
526,1773099171965.340000,0,0,0,8.19999980926514,5.5,0,0
527,1773099172028.165900,0,0,0,8.19999980926514,5.5,0,0
528,1773099172092.117200,0,0,0,8.19999980926514,5.5,0,0
529,1773099172156.189400,0,0,0,8.19999980926514,5.5,0,0
530,1773099172221.067400,0,0,0,8.19999980926514,5.5,0,0
531,1773099172288.472300,0,0,0,8.19999980926514,5.5,0,0
532,1773099172350.204100,0,0,0,8.19999980926514,5.5,0,0
533,1773099172416.455100,0,0,0,8.19999980926514,5.5,0,0
534,1773099172480.056100,0,0,0,8.19999980926514,5.5,0,0
535,1773099172543.998300,0,0,0,8.19999980926514,5.5,0,0
536,1773099172607.991400,0,0,0,8.19999980926514,5.5,0,0
537,1773099172673.016900,0,0,0,8.19999980926514,5.5,0,0
538,1773099172737.443400,0,0,0,8.19999980926514,5.5,0,0
539,1773099172804.944200,0,0,0,8.19999980926514,5.5,5.09999990463257,0.00465240469202399
540,1773099172868.758600,0,0,0,8.19999980926514,5.5,5.09999990463257,0.0173858646303415
541,1773099172931.792500,0,0,0,8.19999980926514,5.5,5.09999990463257,0.0281906127929688
542,1773099172996.097200,0,0,0,8.19999980926514,5.5,5.09999990463257,0
543,1773099173060.133800,0,0,0,8.19999980926514,5.5,5.09999990463257,0
544,1773099173124.681900,0,0,0,8.19999980926514,5.5,5.09999990463257,0
545,1773099173188.508400,0,0,0,8.19999980926514,5.5,5.09999990463257,0
546,1773099173254.295200,0,0,0,8.19999980926514,5.5,5.09999990463257,0
547,1773099173320.109400,0,0,0,8.19999980926514,5.5,5.09999990463257,0
548,1773099173382.313700,0,0,0,8.19999980926514,5.5,5.09999990463257,0
549,1773099173447.968900,0,0,0,8.19999980926514,5.5,5.09999990463257,0
550,1773099173511.416700,0,0,0,8.19999980926514,5.5,5.09999990463257,0
551,1773099173575.661100,0,0,0,8.19999980926514,5.5,5.09999990463257,0
552,1773099173639.825800,0,0,0,8.19999980926514,5.5,5.09999990463257,0
553,1773099173704.850300,0,0,0,8.19999980926514,5.5,5.09999990463257,0
554,1773099173770.417900,0,0,0,8.19999980926514,5.5,5.09999990463257,0
555,1773099173833.485700,0,0,0,8.19999980926514,5.5,5.09999990463257,0
556,1773099173897.750100,0,0,0,8.19999980926514,5.5,5.09999990463257,0
557,1773099173964.134300,0,0,0,8.19999980926514,5.5,5.09999990463257,0.00400848407298326
558,1773099174028.750700,0,0,0,8.19999980926514,5.5,5.09999990463257,0.0266937259584665
559,1773099174090.810200,0,0,0,8.19999980926514,5.5,5.09999990463257,0
560,1773099174155.287300,0,0,0,8.19999980926514,5.5,5.09999990463257,0
561,1773099174219.748200,0,0,0,8.19999980926514,5.5,5.09999990463257,0
562,1773099174284.278500,0,0,0,8.19999980926514,5.5,5.09999990463257,0
563,1773099174351.327900,0,0,0,8.19999980926514,5.5,5.09999990463257,0
564,1773099174413.119700,0,0,0,8.19999980926514,5.5,5.09999990463257,0
565,1773099174477.413100,0,0,0,8.19999980926514,5.5,1,0
566,1773099174542.313500,0,0,0,8.19999980926514,5.5,1,0
567,1773099174606.614100,0,0,0,8.19999980926514,5.5,1,0
568,1773099174670.871800,0,0,0,8.19999980926514,5.5,1,0
569,1773099174738.727600,0,0,0,8.19999980926514,5.5,1,0
570,1773099174799.574600,0,0,0,8.19999980926514,5.5,1,0
571,1773099174864.099200,0,0,0,8.19999980926514,5.5,1,0
572,1773099174928.656800,0,0,0,8.19999980926514,5.5,1,0
573,1773099174992.554600,0,0,0,8.19999980926514,5.5,1,0
574,1773099175057.006700,0,0,0,8.19999980926514,5.5,1,0
575,1773099175121.852400,0,0,0,8.19999980926514,5.5,1,0
576,1773099175186.615200,0,0,0,8.19999980926514,5.5,1,0.090953066945076
577,1773099175253.375300,0,0,0,8.19999980926514,5.5,1,0
578,1773099175315.450300,0,0,0,8.19999980926514,5.5,1,0
579,1773099175379.774000,0,0,0,8.19999980926514,5.5,1,0
580,1773099175444.301100,0,0,0,8.19999980926514,5.5,1,0
581,1773099175509.210000,0,0,0,8.19999980926514,5.5,1,0
582,1773099175573.621600,0,0,0,8.19999980926514,5.5,1,0
583,1773099175637.890300,0,0,0,8.19999980926514,5.5,1,0
584,1773099175702.944600,0,0,0,8.19999980926514,5.5,1,0
585,1773099175768.349700,0,0,0,8.19999980926514,5.5,1,0
586,1773099175835.498500,0,0,0,8.19999980926514,5.5,1,0
587,1773099175896.094300,0,0,0,8.19999980926514,5.5,1,0
588,1773099175961.626100,0,0,0,8.19999980926514,5.5,1,0
589,1773099176024.413000,0,0,0,8.19999980926514,5.5,1,0
590,1773099176089.185500,0,0,0,8.19999980926514,5.5,1,0
591,1773099176153.469000,0,0,0,8.19999980926514,5.5,1,0
592,1773099176218.131300,0,0,0,8.19999980926514,5.5,1,0
593,1773099176282.950000,0,0,0,8.19999980926514,5.5,1,0
594,1773099176349.110900,0,0,0,8.19999980926514,5.5,1,0
595,1773099176411.491700,0,0,0,3.70000004768372,4.19999980926514,1,0
596,1773099176475.986000,0,0,0,3.70000004768372,4.19999980926514,1,0
597,1773099176540.798900,0,0,0,3.70000004768372,4.19999980926514,1,0
598,1773099176605.148700,0,0,0,3.70000004768372,4.19999980926514,1,0
599,1773099176669.552300,0,0,0,3.70000004768372,4.19999980926514,1,0
600,1773099176734.914300,0,0,0,3.70000004768372,4.19999980926514,1,0
601,1773099176801.194200,0,0,0,3.70000004768372,4.19999980926514,1,0
602,1773099176863.777200,0,0,0,3.70000004768372,4.19999980926514,1,0
603,1773099176927.942500,0,0,0,3.70000004768372,4.19999980926514,1,0
604,1773099176992.095400,0,0,0,3.70000004768372,4.19999980926514,1,0
605,1773099177056.415700,0,0,0,3.70000004768372,4.19999980926514,1,0
606,1773099177121.061600,0,0,0,3.70000004768372,4.19999980926514,1,0
607,1773099177185.314600,0,0,0,3.70000004768372,4.19999980926514,1,0
608,1773099177250.072100,0,0,0,3.70000004768372,4.19999980926514,1,0
609,1773099177317.555600,0,0,0,3.70000004768372,4.19999980926514,1,0
610,1773099177380.854100,0,0,0,3.70000004768372,4.19999980926514,1,0
611,1773099177443.479000,0,0,0,3.70000004768372,4.19999980926514,1,0
612,1773099177511.241500,0,0,0,3.70000004768372,4.19999980926514,1,0
613,1773099177572.740000,0,0,0,3.70000004768372,4.19999980926514,10,0
614,1773099177636.947000,0,0,0,3.70000004768372,4.19999980926514,10,0.0211624149233103
615,1773099177701.357600,0,0,0,3.70000004768372,4.19999980926514,10,0
616,1773099177766.379200,0,0,0,3.70000004768372,4.19999980926514,10,0
617,1773099177833.235100,0,0,0,3.70000004768372,4.19999980926514,10,0
618,1773099177895.334500,0,0,0,3.70000004768372,4.19999980926514,10,0
619,1773099177959.860100,0,0,0,3.70000004768372,4.19999980926514,10,0
620,1773099178023.888600,0,0,0,3.70000004768372,4.19999980926514,10,0
621,1773099178088.258800,0,0,0,3.70000004768372,4.19999980926514,10,0
622,1773099178154.172500,0,0,0,3.70000004768372,4.19999980926514,10,0
623,1773099178217.013100,0,0,0,3.70000004768372,4.19999980926514,10,0
624,1773099178282.163600,0,0,0,3.70000004768372,4.19999980926514,10,0
625,1773099178346.228800,0,0,0,3.70000004768372,4.19999980926514,10,0
626,1773099178413.313900,0,0,0,3.70000004768372,4.19999980926514,10,0
627,1773099178475.636000,0,0,0,3.70000004768372,4.19999980926514,10,0
628,1773099178540.228800,0,0,0,3.70000004768372,4.19999980926514,10,0
629,1773099178604.239900,0,0,0,3.70000004768372,4.19999980926514,10,0
630,1773099178668.449900,0,0,0,3.70000004768372,4.19999980926514,10,0
631,1773099178733.233000,0,0,0,3.70000004768372,4.19999980926514,10,0
632,1773099178798.985800,0,0,0,3.70000004768372,4.19999980926514,1,5.80682229995728
633,1773099178865.290200,0,0,0,3.70000004768372,4.19999980926514,1,4.60289287567139
634,1773099178927.438700,0,0,0,3.70000004768372,4.19999980926514,1,4.95019674301147
635,1773099178990.845300,0,0,0,3.70000004768372,4.19999980926514,1,0
636,1773099179055.224800,0,0,0,3.70000004768372,4.19999980926514,1,0
637,1773099179120.174200,0,0,0,3.70000004768372,4.19999980926514,1,0
638,1773099179184.628100,0,0,0,3.70000004768372,4.19999980926514,1,0
639,1773099179249.586100,0,0,0,3.70000004768372,4.19999980926514,1,0
640,1773099179316.052400,0,0,0,3.70000004768372,4.19999980926514,1,0
641,1773099179378.264900,0,0,0,3.70000004768372,4.19999980926514,1,0
642,1773099179443.277500,0,0,0,3.70000004768372,4.19999980926514,1,0
643,1773099179507.457100,0,0,0,3.70000004768372,4.19999980926514,1,0
644,1773099179572.035300,0,0,0,3.70000004768372,4.19999980926514,1,0
645,1773099179636.247300,0,0,0,3.70000004768372,4.19999980926514,1,0
646,1773099179701.160100,0,0,0,3.70000004768372,4.19999980926514,1,0
647,1773099179766.324200,0,0,0,3.70000004768372,4.19999980926514,1,0
648,1773099179829.472600,0,0,0,3.70000004768372,4.19999980926514,1,0
649,1773099179893.330700,0,0,0,3.70000004768372,4.19999980926514,1,0
650,1773099179957.959900,0,0,0,3.70000004768372,4.19999980926514,1,0
651,1773099180022.671000,0,0,0,3.70000004768372,4.19999980926514,1,5.00334024429321
652,1773099180086.920200,0,0,0,3.70000004768372,4.19999980926514,1,5.00195455551147
653,1773099180151.514500,0,0,0,3.70000004768372,4.19999980926514,1,4.99107646942139
654,1773099180216.597900,0,0,0,3.70000004768372,4.19999980926514,1,0
655,1773099180281.895900,0,0,0,3.70000004768372,4.19999980926514,1,0
656,1773099180344.378700,0,0,0,3.70000004768372,4.19999980926514,1,0
657,1773099180408.886100,0,0,0,3.70000004768372,4.19999980926514,1,0
658,1773099180473.530400,0,0,0,3.70000004768372,4.19999980926514,1,0
659,1773099180538.261800,0,0,0,3.70000004768372,4.19999980926514,1,0
660,1773099180602.471200,0,0,0,3.70000004768372,4.19999980926514,1,0
661,1773099180667.607400,0,0,0,3.70000004768372,4.19999980926514,1,0
662,1773099180731.929600,0,0,0,3.70000004768372,4.19999980926514,1,0
663,1773099180799.821500,0,0,0,3.70000004768372,4.19999980926514,1,0
664,1773099180860.633000,0,0,0,3.70000004768372,4.19999980926514,1,0
665,1773099180927.544800,0,0,0,3.70000004768372,4.19999980926514,1,0
666,1773099180990.369300,0,0,0,3.70000004768372,4.19999980926514,1,0
667,1773099181054.885700,0,0,0,3.70000004768372,4.19999980926514,1,0
668,1773099181119.674600,0,0,0,3.70000004768372,4.19999980926514,1,0
669,1773099181187.624200,0,0,0,3.70000004768372,4.19999980926514,1,0
670,1773099181248.141800,0,0,0,3.70000004768372,4.19999980926514,1,0
671,1773099181314.416400,0,0,0,3.70000004768372,4.19999980926514,1,0
672,1773099181377.597100,0,0,0,3.70000004768372,4.19999980926514,1,0
673,1773099181441.300000,0,0,0,3.70000004768372,4.19999980926514,1,0
674,1773099181505.630000,0,0,0,3.70000004768372,4.19999980926514,1,4.41217184066772
675,1773099181570.056700,0,0,0,3.70000004768372,4.19999980926514,1,5.20243692398071
676,1773099181634.970300,0,0,0,3.70000004768372,4.19999980926514,1,5.39459705352783
677,1773099181701.263400,0,0,0,3.70000004768372,4.19999980926514,1,3.61619567871094
678,1773099181764.697400,0,0,0,3.70000004768372,4.19999980926514,1,0
679,1773099181828.011200,0,0,0,3.70000004768372,4.19999980926514,1,0
680,1773099181892.440300,0,0,0,3.70000004768372,4.19999980926514,1,0
681,1773099181957.478400,0,0,0,3.70000004768372,4.19999980926514,1,0
682,1773099182021.508500,0,0,0,3.70000004768372,4.19999980926514,1,0
683,1773099182086.499000,0,0,0,3.70000004768372,4.19999980926514,1,0
684,1773099182153.788300,0,0,0,3.70000004768372,4.19999980926514,1,0
685,1773099182214.694300,0,0,0,3.70000004768372,4.19999980926514,1,0
686,1773099182280.646100,0,0,0,3.70000004768372,4.19999980926514,1,0
687,1773099182344.004700,0,0,0,3.70000004768372,4.19999980926514,1,0
688,1773099182408.805700,0,0,0,3.70000004768372,4.19999980926514,1,0
689,1773099182473.830400,0,0,0,3.70000004768372,4.19999980926514,1,0
690,1773099182540.208700,0,0,0,3.70000004768372,4.19999980926514,1,0
691,1773099182605.197300,0,0,0,3.70000004768372,4.19999980926514,1,0
692,1773099182666.653900,0,0,0,3.70000004768372,4.19999980926514,1,0
693,1773099182732.712500,0,0,0,3.70000004768372,4.19999980926514,1,3.61211538314819
694,1773099182795.208800,0,0,0,3.70000004768372,4.19999980926514,1,3.69719386100769
695,1773099182859.690900,0,0,0,3.70000004768372,4.19999980926514,1,3.46583247184753
696,1773099182923.918700,0,0,0,3.70000004768372,4.19999980926514,1,0
697,1773099182989.247400,0,0,0,3.70000004768372,4.19999980926514,1,0
698,1773099183057.179900,0,0,0,3.70000004768372,4.19999980926514,1,0
699,1773099183119.110200,0,0,0,3.70000004768372,4.19999980926514,1,0
700,1773099183182.972800,0,0,0,3.70000004768372,4.19999980926514,1,0
701,1773099183246.901000,0,0,0,3.70000004768372,4.19999980926514,1,0
702,1773099183311.136300,0,0,0,3.70000004768372,4.19999980926514,1,0
703,1773099183376.089900,0,0,0,3.70000004768372,4.19999980926514,1,0
704,1773099183440.656200,0,0,0,3.70000004768372,4.19999980926514,1,0
705,1773099183508.402700,0,0,0,3.70000004768372,4.19999980926514,1,0
706,1773099183570.280600,0,0,0,3.70000004768372,4.19999980926514,1,0
707,1773099183634.607400,0,0,0,3.70000004768372,4.19999980926514,1,0
708,1773099183699.001300,0,0,0,3.70000004768372,4.19999980926514,1,0
709,1773099183763.698000,0,0,0,3.70000004768372,4.19999980926514,1,0
710,1773099183827.688800,0,0,0,3.70000004768372,4.19999980926514,1,0
711,1773099183892.837000,0,0,0,3.70000004768372,4.19999980926514,1,0
712,1773099183961.291600,0,0,0,3.70000004768372,4.19999980926514,1,0.0578552260994911
713,1773099184022.165300,0,0,0,3.70000004768372,4.19999980926514,1,0.0319458022713661
714,1773099184088.489900,0,0,0,3.70000004768372,4.19999980926514,1,0
715,1773099184151.090300,0,0,0,3.70000004768372,4.19999980926514,1,0
716,1773099184215.385300,0,0,0,3.70000004768372,4.19999980926514,1,0
717,1773099184280.204100,0,0,0,3.70000004768372,4.19999980926514,1,0
718,1773099184348.264700,0,0,0,3.70000004768372,4.19999980926514,1,0
719,1773099184408.619200,0,0,0,3.70000004768372,4.19999980926514,1,0
720,1773099184474.280300,0,0,0,3.70000004768372,4.19999980926514,1,0
721,1773099184538.179000,0,0,0,3.70000004768372,4.19999980926514,1,0
722,1773099184602.981500,0,0,0,3.70000004768372,4.19999980926514,1,0
723,1773099184666.687900,0,0,0,3.70000004768372,4.19999980926514,1,0
724,1773099184731.586000,0,0,0,3.70000004768372,4.19999980926514,1,0
725,1773099184795.631900,0,0,0,3.70000004768372,4.19999980926514,1,0
726,1773099184860.281900,0,0,0,3.70000004768372,4.19999980926514,1,0
727,1773099184927.330000,0,0,0,3.70000004768372,4.19999980926514,1,0
728,1773099184989.596200,0,0,0,3.70000004768372,4.19999980926514,1,0
729,1773099185053.847100,0,0,0,3.70000004768372,4.19999980926514,1,0
730,1773099185118.966500,0,0,0,3.70000004768372,4.19999980926514,1,0
731,1773099185182.965000,0,0,0,3.70000004768372,4.19999980926514,1,0
732,1773099185247.243700,0,0,0,3.70000004768372,4.19999980926514,1,0.00537567120045424
733,1773099185312.917200,0,0,0,3.70000004768372,4.19999980926514,1,0.0634750351309776
734,1773099185376.202100,0,0,0,3.70000004768372,4.19999980926514,1,0
735,1773099185445.343900,0,0,0,3.70000004768372,4.19999980926514,1,0.146562188863754
736,1773099185506.077800,0,0,0,3.70000004768372,4.19999980926514,1,0
737,1773099185569.935300,0,0,0,3.70000004768372,4.19999980926514,1,0
738,1773099185634.858600,0,0,0,3.70000004768372,4.19999980926514,1,0
739,1773099185699.304800,0,0,0,3.70000004768372,4.19999980926514,1,0
740,1773099185763.904900,0,0,0,3.70000004768372,4.19999980926514,1,0
741,1773099185828.768800,0,0,0,3.70000004768372,4.19999980926514,1,0
742,1773099185893.564400,0,0,0,3.70000004768372,4.19999980926514,1,0
743,1773099185960.200300,0,0,0,3.70000004768372,4.19999980926514,1,0
744,1773099186021.346500,0,0,0,3.70000004768372,4.19999980926514,1,0
745,1773099186086.347100,0,0,0,3.70000004768372,4.19999980926514,1,0
746,1773099186150.777800,0,0,0,3.70000004768372,4.19999980926514,1,0
747,1773099186215.460700,0,0,0,3.70000004768372,4.19999980926514,1,0
748,1773099186279.824000,0,0,0,3.70000004768372,4.19999980926514,1,0
749,1773099186344.310500,0,0,0,3.70000004768372,4.19999980926514,1,0
750,1773099186412.040600,0,0,0,3.70000004768372,4.19999980926514,1,0.0326995849609375
751,1773099186474.192100,0,0,0,3.70000004768372,4.19999980926514,1,0
752,1773099186539.417800,0,0,0,3.70000004768372,4.19999980926514,1,0
753,1773099186601.826400,0,0,0,3.70000004768372,4.19999980926514,1,0
754,1773099186666.831900,0,0,0,3.70000004768372,4.19999980926514,1,0
755,1773099186731.577100,0,0,0,3.70000004768372,4.19999980926514,1,0
756,1773099186795.908400,0,0,0,3.70000004768372,4.19999980926514,1,0
757,1773099186860.693400,0,0,0,3.70000004768372,4.19999980926514,1,0
758,1773099186926.721700,0,0,0,3.70000004768372,4.19999980926514,1,0
759,1773099186989.442900,0,0,0,3.70000004768372,4.19999980926514,1,0
760,1773099187053.835800,0,0,0,3.70000004768372,4.19999980926514,1,0
761,1773099187118.578700,0,0,0,3.70000004768372,4.19999980926514,1,0
762,1773099187183.083300,0,0,0,3.70000004768372,4.19999980926514,1,0
763,1773099187247.141700,0,0,0,3.70000004768372,4.19999980926514,1,0
764,1773099187315.487100,0,0,0,3.70000004768372,4.19999980926514,1,0
765,1773099187376.375900,0,0,0,3.70000004768372,4.19999980926514,1,0
766,1773099187441.951700,0,0,0,3.70000004768372,4.19999980926514,1,0
767,1773099187505.434800,0,0,0,3.70000004768372,4.19999980926514,1,0
768,1773099187570.549000,0,0,0,3.70000004768372,4.19999980926514,1,0
769,1773099187634.481000,0,0,0,3.70000004768372,4.19999980926514,1,0
770,1773099187698.871900,0,0,0,3.70000004768372,4.19999980926514,1,0
771,1773099187765.456600,0,0,0,3.70000004768372,4.19999980926514,1,0
772,1773099187827.901400,0,0,0,3.70000004768372,4.19999980926514,1,0
773,1773099187892.703200,0,0,0,3.70000004768372,4.19999980926514,1,0
774,1773099187956.922900,0,0,0,3.70000004768372,4.19999980926514,1,0
775,1773099188021.090100,0,0,0,3.70000004768372,4.19999980926514,1,0
776,1773099188085.609500,0,0,0,3.70000004768372,4.19999980926514,1,0
777,1773099188150.248100,0,0,0,3.70000004768372,4.19999980926514,1,0
778,1773099188216.615100,0,0,0,3.70000004768372,4.19999980926514,1,0
779,1773099188278.470700,0,0,0,3.70000004768372,4.19999980926514,1,0
780,1773099188343.529700,0,0,0,3.70000004768372,4.19999980926514,1,0
781,1773099188408.179600,0,0,0,3.70000004768372,4.19999980926514,1,0
782,1773099188473.064100,0,0,0,3.70000004768372,4.19999980926514,1,0
783,1773099188537.421400,0,0,0,3.70000004768372,4.19999980926514,1,0
784,1773099188602.933500,0,0,0,3.70000004768372,4.19999980926514,1,0
785,1773099188668.571800,0,0,0,3.70000004768372,4.19999980926514,1,0.019598389044404
786,1773099188730.772800,0,0,0,3.70000004768372,4.19999980926514,1,0.00402984628453851
787,1773099188794.965100,0,0,0,3.70000004768372,4.19999980926514,1,0
788,1773099188859.156500,0,0,0,3.70000004768372,4.19999980926514,1,0
789,1773099188923.804200,0,0,0,3.70000004768372,4.19999980926514,1,0
790,1773099188987.837500,0,0,0,3.70000004768372,4.19999980926514,1,0
791,1773099189052.132400,0,0,0,3.70000004768372,4.19999980926514,1,0
792,1773099189117.639600,0,0,0,3.70000004768372,4.19999980926514,1,0
793,1773099189184.080100,0,0,0,3.70000004768372,4.19999980926514,1,0
794,1773099189245.635900,0,0,0,3.70000004768372,4.19999980926514,1,0
795,1773099189310.228800,0,0,0,3.70000004768372,4.19999980926514,1,0
796,1773099189374.679000,0,0,0,3.70000004768372,4.19999980926514,1,0
797,1773099189439.152800,0,0,0,3.70000004768372,4.19999980926514,1,0
798,1773099189503.256100,0,0,0,3.70000004768372,4.19999980926514,1,0
799,1773099189567.790300,0,0,0,3.70000004768372,4.19999980926514,1,0
800,1773099189634.301500,0,0,0,3.70000004768372,4.19999980926514,1,0
801,1773099189697.039500,0,0,0,3.70000004768372,4.19999980926514,1,0
802,1773099189761.205600,0,0,0,3.70000004768372,4.19999980926514,1,0.0366394035518169
803,1773099189826.147000,0,0,0,3.70000004768372,4.19999980926514,1,0.0131744388490915
804,1773099189890.639700,0,0,0,3.70000004768372,4.19999980926514,1,0
805,1773099189954.510600,0,0,0,3.70000004768372,4.19999980926514,1,0
806,1773099190019.059400,0,0,0,3.70000004768372,4.19999980926514,1,0
807,1773099190083.699500,0,0,0,3.70000004768372,4.19999980926514,1,0
808,1773099190150.311800,0,0,0,3.70000004768372,4.19999980926514,1,0
809,1773099190212.477600,0,0,0,3.70000004768372,4.19999980926514,1,0
810,1773099190277.185100,0,0,0,3.70000004768372,4.19999980926514,1,0
811,1773099190341.643700,0,0,0,3.70000004768372,4.19999980926514,1,0
812,1773099190406.012200,0,0,0,3.70000004768372,4.19999980926514,1,0
813,1773099190470.385200,0,0,0,3.70000004768372,4.19999980926514,1,0
814,1773099190539.118300,0,0,0,3.70000004768372,4.19999980926514,1,0
815,1773099190599.554900,0,0,0,3.70000004768372,4.19999980926514,1,0
816,1773099190665.689000,0,0,0,3.70000004768372,4.19999980926514,1,0
817,1773099190728.305400,0,0,0,3.70000004768372,4.19999980926514,1,0
818,1773099190792.630500,0,0,0,3.70000004768372,4.19999980926514,1,0
819,1773099190856.673700,0,0,0,3.70000004768372,4.19999980926514,1,0
820,1773099190921.808600,0,0,0,3.70000004768372,4.19999980926514,1,0
821,1773099190987.568200,0,0,0,3.70000004768372,4.19999980926514,1,0.0355895981192589
822,1773099191051.784400,0,0,0,3.70000004768372,4.19999980926514,1,0
823,1773099191117.624100,0,0,0,3.70000004768372,4.19999980926514,1,0
824,1773099191180.447700,0,0,0,3.70000004768372,4.19999980926514,1,0
825,1773099191245.208100,0,0,0,3.70000004768372,4.19999980926514,1,0
826,1773099191309.533000,0,0,0,3.70000004768372,4.19999980926514,1,0
827,1773099191373.479200,0,0,0,3.70000004768372,4.19999980926514,1,0
828,1773099191437.649300,0,0,0,3.70000004768372,4.19999980926514,1,0
829,1773099191502.357700,0,0,0,3.70000004768372,4.19999980926514,1,0
830,1773099191569.040000,0,0,0,3.70000004768372,4.19999980926514,1,0
831,1773099191634.987900,0,0,0,3.70000004768372,4.19999980926514,1,0
832,1773099191696.119200,0,0,0,3.70000004768372,4.19999980926514,1,0
833,1773099191760.776400,0,0,0,3.70000004768372,4.19999980926514,1,0
834,1773099191825.212200,0,0,0,3.70000004768372,4.19999980926514,1,0
835,1773099191889.529300,0,0,0,3.70000004768372,4.19999980926514,1,0
836,1773099191954.022300,0,0,0,3.70000004768372,4.19999980926514,1,0
837,1773099192019.135400,0,0,0,3.70000004768372,4.19999980926514,1,0
838,1773099192086.784900,0,0,0,3.70000004768372,4.19999980926514,1,0.02130126953125
839,1773099192146.837400,0,0,0,3.70000004768372,4.19999980926514,1,0.0332931503653526
840,1773099192211.653800,0,0,0,3.70000004768372,4.19999980926514,1,0
841,1773099192276.787000,0,0,0,3.70000004768372,4.19999980926514,1,0
842,1773099192340.069700,0,0,0,3.70000004768372,4.19999980926514,1,0
843,1773099192405.036500,0,0,0,3.70000004768372,4.19999980926514,1,0
844,1773099192470.252900,0,0,0,3.70000004768372,4.19999980926514,1,0
845,1773099192533.671800,0,0,0,3.70000004768372,4.19999980926514,1,0
846,1773099192599.506800,0,0,0,3.70000004768372,4.19999980926514,1,0
847,1773099192664.691000,0,0,0,3.70000004768372,4.19999980926514,1,0
848,1773099192729.226400,0,0,0,3.70000004768372,4.19999980926514,1,0
849,1773099192795.634100,0,0,0,3.70000004768372,4.19999980926514,1,0
850,1773099192857.282000,0,0,0,3.70000004768372,4.19999980926514,1,0
851,1773099192924.036200,0,0,0,3.70000004768372,4.19999980926514,1,0
852,1773099192985.954600,0,0,0,3.70000004768372,4.19999980926514,1,0
853,1773099193050.447500,0,0,0,3.70000004768372,4.19999980926514,1,0
854,1773099193115.927400,0,0,0,3.70000004768372,4.19999980926514,1,0
855,1773099193179.813400,0,0,0,3.70000004768372,4.19999980926514,1,0
856,1773099193245.326400,0,0,0,3.70000004768372,4.19999980926514,1,0
857,1773099193311.092200,0,0,0,3.70000004768372,4.19999980926514,1,0
858,1773099193373.119100,0,0,0,3.70000004768372,4.19999980926514,1,0
859,1773099193438.773100,0,0,0,3.70000004768372,4.19999980926514,1,0
860,1773099193501.700800,0,0,0,3.70000004768372,4.19999980926514,1,0
861,1773099193566.126200,0,0,0,3.70000004768372,4.19999980926514,1,0
862,1773099193630.994500,0,0,0,3.70000004768372,4.19999980926514,1,0
863,1773099193696.086100,0,0,0,3.70000004768372,4.19999980926514,1,0
864,1773099193760.905500,0,0,0,3.70000004768372,4.19999980926514,1,0
865,1773099193826.656000,0,0,0,3.70000004768372,4.19999980926514,1,0
866,1773099193888.780700,0,0,0,3.70000004768372,4.19999980926514,1,0
867,1773099193953.090900,0,0,0,3.70000004768372,4.19999980926514,1,0
868,1773099194017.671900,0,0,0,3.70000004768372,4.19999980926514,1,0
869,1773099194082.272500,0,0,0,3.70000004768372,4.19999980926514,1,0
